"Lineage for Asset:"
"swaggerjsonlogical","os-limits V1","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c9780f95-2ab1-4101-a851-61030c5a2aee"
"Upstream(calledBy)"
"Source Type","Source Asset","Source Context","Source URL","Target Type","Target Asset","Target Context","Target URL"
"swaggerjsonlogical","os-hosts V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/44ff46b9-3e80-4584-96e3-18bddde49e12","swaggerjsonlogical","identity-admin V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/80ac8a06-4e08-462a-9fc2-5e0d86ccd13c"
"swaggerjsonlogical","identity-admin V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/80ac8a06-4e08-462a-9fc2-5e0d86ccd13c","swaggerjsonlogical","metering-labels V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/95b50b03-f060-4895-a57e-0b002464a66a"
"swaggerjsonlogical","metering-labels V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/95b50b03-f060-4895-a57e-0b002464a66a","swaggerjsonlogical","orchestration-api V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/17ade390-df75-4986-a5aa-8d46671b0e11"
"swaggerjsonlogical","orchestration-api V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/17ade390-df75-4986-a5aa-8d46671b0e11","swaggerjsonlogical","os-admin-actions-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1dac8b66-8917-451b-806c-1e9885b5b2fb"
"swaggerjsonlogical","os-admin-actions-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1dac8b66-8917-451b-806c-1e9885b5b2fb","swaggerjsonlogical","os-agents-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1edd9b4c-6ec6-4104-af82-f343bb0b29c4"
"swaggerjsonlogical","os-agents-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1edd9b4c-6ec6-4104-af82-f343bb0b29c4","swaggerjsonlogical","os-cells-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/fa98fbc2-ab98-4d8a-ba9e-b0d05205a9ee"
"swaggerjsonlogical","os-cells-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/fa98fbc2-ab98-4d8a-ba9e-b0d05205a9ee","swaggerjsonlogical","os-cloudpipe V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/71f2e113-a50e-4787-bac4-10f7484cc768"
"swaggerjsonlogical","os-cloudpipe V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/71f2e113-a50e-4787-bac4-10f7484cc768","swaggerjsonlogical","os-certificates V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/fe1cf7b0-1d89-44c1-bd45-cd237bc045e0"
"swaggerjsonlogical","os-certificates V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/fe1cf7b0-1d89-44c1-bd45-cd237bc045e0","swaggerjsonlogical","Uber API V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c4c936e3-b788-49c1-9de0-631ff10b0b4a"
"swaggerjsonlogical","Uber API V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c4c936e3-b788-49c1-9de0-631ff10b0b4a","swaggerjsonlogical","Swagger Petstore full V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/9a950b75-6a55-403f-b168-e37ed210a371"
"swaggerjsonlogical","Swagger Petstore full V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/9a950b75-6a55-403f-b168-e37ed210a371","swaggerjsonlogical","Swagger Petstore V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/0bd5e217-cb29-43a9-9f40-16a07d1a0fad"
"swaggerjsonlogical","Swagger Petstore V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/0bd5e217-cb29-43a9-9f40-16a07d1a0fad","swaggerjsonlogical","os-config-drive-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/5812fb26-8ce8-48dc-9431-91d0621067f2"
"swaggerjsonlogical","os-config-drive-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/5812fb26-8ce8-48dc-9431-91d0621067f2","swaggerjsonlogical","Swagger Petstore Simple V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/5c5c9493-be25-4200-856f-f8069c75434b"
"swaggerjsonlogical","Swagger Petstore Simple V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/5c5c9493-be25-4200-856f-f8069c75434b","swaggerjsonlogical","Swagger Petstore with External docs V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/36e6fea9-4602-483a-891e-92a21ea12290"
"swaggerjsonlogical","Swagger Petstore with External docs V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/36e6fea9-4602-483a-891e-92a21ea12290","swaggerjsonlogical","Swagger Petstore Min V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/e4fee603-1505-4f8b-b354-6b04e69add73"
"swaggerjsonlogical","Swagger Petstore Min V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/e4fee603-1505-4f8b-b354-6b04e69add73","swaggerjsonlogical","Insurance Policy Party Role Management REST V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/486dcfb9-bdb0-4ac8-8bec-c893f96de0e9"
"swaggerjsonlogical","Insurance Policy Party Role Management REST V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/486dcfb9-bdb0-4ac8-8bec-c893f96de0e9","swaggerjsonlogical","Swagger Petstore Expanded V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/2490d366-985f-4323-8dc9-e22b5c2e6208"
"swaggerjsonlogical","Swagger Petstore Expanded V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/2490d366-985f-4323-8dc9-e22b5c2e6208","swaggerjsonlogical","dbaas V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/532383e6-2379-45e5-9887-9c6b91f74580"
"swaggerjsonlogical","dbaas V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/532383e6-2379-45e5-9887-9c6b91f74580","data_asset","ACCOUNT_HOLDERS",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/8ccdaf92-8024-4424-a8d4-053bc600c3c9"
"swaggerjsonlogical","dbaas V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/532383e6-2379-45e5-9887-9c6b91f74580","data_asset","BANK_ACCOUNTS",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/793af9c0-14cf-492b-9fbf-449695eecf37"
"Downstream(callsTo)"
"Source Type","Source Asset","Source Context","Source URL","Target Type","Target Asset","Target Context","Target URL"
"swaggerjsonlogical","os-limits V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c9780f95-2ab1-4101-a851-61030c5a2aee","swaggerjsonlogical","OS-OAUTH1-v3 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/e21793f6-31ba-45b2-b8bc-4d1bbc7bbba3"
"swaggerjsonlogical","OS-OAUTH1-v3 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/e21793f6-31ba-45b2-b8bc-4d1bbc7bbba3","swaggerjsonlogical","os-networks V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/7fa51582-84e1-4659-b50f-c8406ab80978"
"swaggerjsonlogical","os-networks V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/7fa51582-84e1-4659-b50f-c8406ab80978","swaggerjsonlogical","os-multinic-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/434538a8-b4fe-402a-b61f-4ec6a7581053"
"swaggerjsonlogical","os-multinic-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/434538a8-b4fe-402a-b61f-4ec6a7581053","swaggerjsonlogical","os-networks-multi-provider-ext V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c4ee6e3c-4515-45d1-ac11-60e5383a2e5a"
"swaggerjsonlogical","os-networks-multi-provider-ext V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c4ee6e3c-4515-45d1-ac11-60e5383a2e5a","swaggerjsonlogical","os-migrations V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/0d20e015-6bb9-4ca5-bd56-84b0d0887188"
"swaggerjsonlogical","os-migrations V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/0d20e015-6bb9-4ca5-bd56-84b0d0887188","swaggerjsonlogical","os-quota-class-sets V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/7179ccd2-facd-4875-9cbc-ad2f19a282cc"
"swaggerjsonlogical","os-quota-class-sets V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/7179ccd2-facd-4875-9cbc-ad2f19a282cc","swaggerjsonlogical","os-rescue V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/194124cd-20c9-445d-b274-46d70da7dfcb"
"swaggerjsonlogical","os-rescue V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/194124cd-20c9-445d-b274-46d70da7dfcb","swaggerjsonlogical","os-remote-consoles-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/bb40c7c0-38a8-4730-9d95-51c2ec0f4012"
"swaggerjsonlogical","os-remote-consoles-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/bb40c7c0-38a8-4730-9d95-51c2ec0f4012","swaggerjsonlogical","os-scheduler-hints V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/3c27a6c7-e20a-4983-a098-4d170638a24e"
"swaggerjsonlogical","os-scheduler-hints V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/3c27a6c7-e20a-4983-a098-4d170638a24e","swaggerjsonlogical","os-server-OS-EXT-IPS-MAC V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1ec414ce-1dae-4c73-9906-6c1af14a24a1"
"swaggerjsonlogical","os-server-OS-EXT-IPS-MAC V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1ec414ce-1dae-4c73-9906-6c1af14a24a1","swaggerjsonlogical","os-simple-tenant-usage V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c5f6395e-7ca1-4e1b-b943-0d49bc283a0f"
"swaggerjsonlogical","os-simple-tenant-usage V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c5f6395e-7ca1-4e1b-b943-0d49bc283a0f","swaggerjsonlogical","os-telemetry-api-2.0 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/00a53b9a-373e-4f59-b5cd-0901c1e5e2f4"
"swaggerjsonlogical","os-telemetry-api-2.0 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/00a53b9a-373e-4f59-b5cd-0901c1e5e2f4","swaggerjsonlogical","os-versions-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/f0b80458-bf3a-476d-94cf-3d75986e85f2"
"swaggerjsonlogical","os-versions-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/f0b80458-bf3a-476d-94cf-3d75986e85f2","swaggerjsonlogical","os-used-limits-for-admins V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/28bc5699-f00d-44ba-ba9a-9a21d860d5dc"
"swaggerjsonlogical","os-used-limits-for-admins V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/28bc5699-f00d-44ba-ba9a-9a21d860d5dc","swaggerjsonlogical","os-virtual-interfaces V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/91bfe0e5-6614-44f1-af23-f4f9c117b704"
"swaggerjsonlogical","os-virtual-interfaces V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/91bfe0e5-6614-44f1-af23-f4f9c117b704","swaggerjsonlogical","Simple API overview V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/28efe946-88b2-45ca-baad-63e5d2e977cd"
"swaggerjsonlogical","Simple API overview V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/28efe946-88b2-45ca-baad-63e5d2e977cd","swaggerjsonlogical","sfdc-profile-mgmt-rs V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/9eb20250-3c97-44d3-9d5a-e5632baa1466"
"swaggerjsonlogical","sfdc-profile-mgmt-rs V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/9eb20250-3c97-44d3-9d5a-e5632baa1466","swaggerjsonlogical","Data Virtualization - Policy Data Retrieval V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/355067f8-7d0d-49b7-8c04-c4fa6fb8d8d9"
"swaggerjsonlogical","Data Virtualization - Policy Data Retrieval V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/355067f8-7d0d-49b7-8c04-c4fa6fb8d8d9","swaggerjsonlogical","Personal Lines CPI REST V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/56675f27-9903-4a4d-ad90-3186be792a2a"
"swaggerjsonlogical","Personal Lines CPI REST V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/56675f27-9903-4a4d-ad90-3186be792a2a","swaggerjsonlogical","os-compute-2 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/8dcd02d6-aff4-4318-a556-98f3c61199d2"
"swaggerjsonlogical","os-compute-2 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/8dcd02d6-aff4-4318-a556-98f3c61199d2","swaggerjsonlogical","os-aggregates-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/add2ac06-ddc4-4ebe-9353-9228f47b3d00"
